id,title,predictions_num,Unique_predictors,Response_date,publish_time,resolved_time,number_of_forecasters,prediction_count,q1,q2,q3,avg,w_avg,var,Result
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",23,16,2020-04-27 17:00:26.160004,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.222,0.3,0.243,0.22,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",24,17,2020-05-03 01:41:59.375111,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.2,0.28,0.238,0.211,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",25,17,2020-05-06 04:24:43.741738,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.2,0.28,0.238,0.211,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",26,18,2020-05-06 19:54:47.955521,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.222,0.31,0.253,0.252,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",27,19,2020-05-07 00:51:52.252104,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.28,0.241,0.23,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",28,19,2020-05-11 14:19:30.517591,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.28,0.241,0.23,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",29,19,2020-05-12 17:50:49.747170,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.2,0.31,0.236,0.25,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",30,20,2020-05-12 20:44:35.312958,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.31,0.232,0.237,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",31,21,2020-05-15 19:02:17.220845,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.3,0.231,0.232,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",32,21,2020-05-17 07:59:38.141122,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.3,0.231,0.232,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",33,23,2020-05-17 18:05:11.882589,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.17,0.222,0.218,0.2,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",34,23,2020-05-17 20:46:16.771627,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.17,0.222,0.218,0.2,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",35,23,2020-05-18 00:22:18.252672,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.197,0.2,0.217,0.198,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",36,23,2020-05-18 00:22:58.058878,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.11,0.17,0.2,0.215,0.19,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",37,23,2020-05-19 21:51:44.420481,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.12,0.17,0.2,0.216,0.193,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",39,25,2020-05-19 22:35:33.531459,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.18,0.24,0.215,0.197,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",40,26,2020-05-20 17:51:54.536728,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.197,0.24,0.218,0.205,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",41,26,2020-05-20 23:24:55.044895,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.197,0.24,0.218,0.205,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",43,26,2020-05-20 23:25:16.095204,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.12,0.18,0.24,0.202,0.184,0.006,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",44,27,2020-05-24 13:14:24.402460,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.12,0.197,0.27,0.208,0.205,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",45,27,2020-05-28 13:49:32.042800,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.11,0.197,0.27,0.208,0.199,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",47,27,2020-05-28 13:52:38.328032,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.2,0.3,0.215,0.22,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",48,28,2020-05-30 15:40:14.175564,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.24,0.3,0.218,0.23,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",49,28,2020-05-30 19:43:41.212050,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.235,0.3,0.22,0.231,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",50,28,2020-06-01 04:04:36.105307,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.235,0.3,0.219,0.225,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",51,28,2020-06-01 04:04:38.098014,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.235,0.3,0.219,0.225,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",52,28,2020-06-02 23:20:39.985808,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.235,0.3,0.219,0.225,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",53,29,2020-06-02 23:22:22.228381,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.3,0.216,0.216,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",54,29,2020-06-03 19:10:13.736445,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.16,0.2,0.3,0.215,0.213,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",55,30,2020-06-04 16:24:19.505271,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.17,0.2,0.27,0.216,0.217,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",56,32,2020-06-06 01:16:08.170300,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.3,0.218,0.222,0.007,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",57,33,2020-06-06 13:58:25.549637,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.2,0.3,0.211,0.201,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",58,33,2020-06-08 00:40:16.000309,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.14,0.18,0.27,0.208,0.186,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",59,33,2020-06-08 00:40:26.900018,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.14,0.18,0.27,0.208,0.186,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",60,33,2020-06-08 21:35:49.134754,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.14,0.17,0.27,0.208,0.183,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",61,33,2020-06-08 23:09:33.626639,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.14,0.17,0.27,0.208,0.183,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",62,33,2020-06-12 19:16:10.366284,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.17,0.27,0.207,0.182,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",63,34,2020-06-13 01:54:44.961503,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.11,0.17,0.25,0.198,0.164,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",64,34,2020-06-14 20:31:03.076313,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.05,0.17,0.25,0.199,0.164,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",66,34,2020-06-14 20:34:53.746144,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.16,0.23,0.201,0.173,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",67,34,2020-06-18 07:11:41.634221,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.11,0.16,0.17,0.193,0.162,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",68,35,2020-06-19 12:57:38.098918,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.14,0.16,0.17,0.192,0.161,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",69,35,2020-06-20 07:12:02.317398,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.16,0.17,0.191,0.16,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",70,35,2020-06-20 07:12:08.218849,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.16,0.17,0.191,0.16,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",71,35,2020-06-23 04:20:39.025881,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.15,0.16,0.17,0.191,0.16,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",72,36,2020-06-23 06:24:32.099752,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.1,0.15,0.17,0.187,0.148,0.008,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",73,36,2020-06-23 23:24:04.395899,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.1,0.15,0.16,0.182,0.143,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",74,36,2020-06-23 23:24:17.564038,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.15,0.16,0.179,0.134,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",75,36,2020-06-24 16:10:42.450615,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.15,0.16,0.179,0.134,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",76,37,2020-06-25 02:29:57.161634,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.1,0.15,0.16,0.177,0.131,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",77,37,2020-06-26 09:46:19.512628,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.15,0.16,0.174,0.12,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",78,38,2020-06-26 14:22:58.875589,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.15,0.17,0.178,0.141,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",79,38,2020-06-26 21:39:56.437322,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.14,0.17,0.176,0.136,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",80,39,2020-06-27 04:26:28.077892,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.1,0.16,0.171,0.122,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",81,39,2020-06-27 20:46:32.430276,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.1,0.16,0.171,0.122,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",82,39,2020-06-27 20:46:34.309715,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.1,0.16,0.17,0.12,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",83,39,2020-06-28 11:10:18.220771,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.1,0.16,0.169,0.115,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",84,40,2020-06-28 13:44:15.517979,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.05,0.16,0.165,0.106,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",86,42,2020-06-28 14:58:02.334656,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.05,0.17,0.163,0.109,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",87,42,2020-06-28 19:18:17.309731,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.02,0.05,0.16,0.159,0.101,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",89,42,2020-06-28 19:21:45.233504,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.05,0.16,0.158,0.099,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",90,42,2020-06-29 01:52:59.650958,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.05,0.16,0.158,0.097,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",91,42,2020-06-29 06:59:00.910337,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.05,0.15,0.157,0.094,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",92,42,2020-06-29 10:21:27.929809,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.03,0.05,0.15,0.157,0.094,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",93,43,2020-06-29 15:49:25.488156,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.14,0.151,0.081,0.013,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",94,44,2020-06-30 01:26:58.087001,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.08,0.149,0.078,0.013,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",95,44,2020-06-30 05:06:51.436986,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.08,0.149,0.078,0.013,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",96,44,2020-06-30 07:10:39.983441,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.08,0.145,0.072,0.013,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",102,45,2020-06-30 09:29:39.344025,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.08,0.135,0.071,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",103,45,2020-06-30 10:34:16.030496,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.02,0.04,0.15,0.128,0.076,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",105,46,2020-06-30 11:52:48.173530,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.15,0.126,0.07,0.012,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",106,46,2020-06-30 13:25:37.124017,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.08,0.119,0.065,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",108,46,2020-06-30 14:39:16.781100,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.04,0.05,0.118,0.059,0.011,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",113,48,2020-06-30 15:57:14.826662,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.02,0.05,0.107,0.048,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",114,48,2020-06-30 18:06:07.422397,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.05,0.104,0.044,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",116,48,2020-06-30 19:25:02.485387,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.05,0.101,0.041,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",117,48,2020-06-30 21:21:06.847910,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.04,0.094,0.035,0.01,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",121,48,2020-06-30 23:35:25.646254,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.02,0.08,0.029,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",122,48,2020-07-01 02:20:12.345366,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.02,0.077,0.027,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",123,49,2020-07-01 04:15:51.543092,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.02,0.076,0.026,0.009,0.0
4097,"Will China Oceanwide Holdings Group Co., Ltd. complete an acquisition of Genworth (GNW) before July 1, 2020?",124,49,2020-07-01 06:52:25.609872,2020-04-15T22:00:00Z,2020-07-01T09:45:00Z,49,124,0.01,0.01,0.02,0.075,0.025,0.009,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",1,1,2020-04-15 22:01:26.216738,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.33,0.33,0.33,0.33,0.0,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",2,2,2020-04-16 06:45:38.907197,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.41,0.49,0.41,0.41,0.006,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",3,2,2020-04-16 06:48:02.560054,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.41,0.49,0.41,0.41,0.006,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",4,3,2020-04-16 21:23:41.978266,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.18,0.33,0.332,0.281,0.281,0.005,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",5,4,2020-04-17 18:38:19.830866,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.332,0.36,0.3,0.311,0.005,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",6,5,2020-04-17 21:59:23.412946,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.332,0.36,0.48,0.336,0.365,0.009,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",7,6,2020-04-18 02:21:56.345585,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.332,0.34,0.36,0.337,0.358,0.008,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",8,6,2020-04-18 09:50:37.225844,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.332,0.34,0.36,0.337,0.358,0.008,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",9,7,2020-04-19 00:57:56.178686,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.34,0.36,0.336,0.351,0.007,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",10,9,2020-04-20 03:47:43.210974,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.24,0.33,0.34,0.319,0.313,0.006,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",11,9,2020-04-20 18:46:57.824307,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.24,0.33,0.34,0.319,0.313,0.006,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",12,11,2020-04-21 00:21:46.057806,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.48,0.352,0.383,0.012,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",13,11,2020-04-21 00:22:16.257896,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.48,0.352,0.383,0.012,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",14,11,2020-04-21 21:16:45.719069,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.48,0.347,0.373,0.01,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",15,12,2020-04-22 05:09:16.176123,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.34,0.4,0.347,0.367,0.009,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",16,13,2020-04-23 15:29:16.815689,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.33,0.34,0.4,0.347,0.364,0.008,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",17,13,2020-04-24 02:27:27.940994,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.4,0.348,0.353,0.008,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",18,14,2020-04-25 23:18:37.558634,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.25,0.34,0.35,0.324,0.296,0.015,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",19,16,2020-04-26 00:40:49.134502,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.4,0.329,0.319,0.014,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",20,17,2020-04-26 13:36:25.894762,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.28,0.34,0.4,0.33,0.322,0.014,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",21,18,2020-04-29 12:03:11.893222,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.25,0.34,0.35,0.32,0.298,0.015,0.0
4098,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",22,18,2020-04-29 12:03:20.112910,2020-04-15T22:00:00Z,2020-06-01T20:04:00Z,42,101,0.25,0.34,0.35,0.32,0.298,0.015,0.0
